,REF_DATE,GEO,DGUID,Month of birth,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
3541,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400749,9.3.2,8.3,,,,1
3542,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, March",Number of live births,Number,223,units,0,v21400750,9.4.1,1128.0,,,,0
3543,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400751,9.4.2,9.3,,,,1
3544,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, April",Number of live births,Number,223,units,0,v21400752,9.5.1,1053.0,,,,0
3545,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400753,9.5.2,8.7,,,,1
3546,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, May",Number of live births,Number,223,units,0,v21400754,9.6.1,1091.0,,,,0
3547,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400755,9.6.2,9.0,,,,1
3548,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, June",Number of live births,Number,223,units,0,v21400756,9.7.1,1021.0,,,,0
3549,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400757,9.7.2,8.4,,,,1
3550,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, July",Number of live births,Number,223,units,0,v21400758,9.8.1,1071.0,,,,0
3551,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400759,9.8.2,8.8,,,,1
3552,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, August",Number of live births,Number,223,units,0,v21400760,9.9.1,1008.0,,,,0
3553,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400761,9.9.2,8.3,,,,1
3554,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, September",Number of live births,Number,223,units,0,v21400762,9.10.1,1006.0,,,,0
3555,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400763,9.10.2,8.3,,,,1
3556,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, October",Number of live births,Number,223,units,0,v21400764,9.11.1,922.0,,,,0
3557,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400765,9.11.2,7.6,,,,1
3558,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, November",Number of live births,Number,223,units,0,v21400766,9.12.1,911.0,,,,0
3559,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400767,9.12.2,7.5,,,,1
3560,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, December",Number of live births,Number,223,units,0,v21400768,9.13.1,912.0,,,,0
3561,2000-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400769,9.13.2,7.5,,,,1
3562,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Total, month of birth",Number of live births,Number,223,units,0,v21400770,10.1.1,37015.0,,,,0
3563,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400771,10.1.2,100.0,,,,1
3564,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, January",Number of live births,Number,223,units,0,v21400772,10.2.1,3063.0,,,,0
3565,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400773,10.2.2,8.3,,,,1
3566,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, February",Number of live births,Number,223,units,0,v21400774,10.3.1,2846.0,,,,0
3567,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400775,10.3.2,7.7,,,,1
3568,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, March",Number of live births,Number,223,units,0,v21400776,10.4.1,3263.0,,,,0
3569,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400777,10.4.2,8.8,,,,1
3570,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, April",Number of live births,Number,223,units,0,v21400778,10.5.1,3166.0,,,,0
3571,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400779,10.5.2,8.6,,,,1
3572,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, May",Number of live births,Number,223,units,0,v21400780,10.6.1,3449.0,,,,0
3573,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400781,10.6.2,9.3,,,,1
3574,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, June",Number of live births,Number,223,units,0,v21400782,10.7.1,3213.0,,,,0
3575,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400783,10.7.2,8.7,,,,1
3576,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, July",Number of live births,Number,223,units,0,v21400784,10.8.1,3178.0,,,,0
3577,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400785,10.8.2,8.6,,,,1
3578,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, August",Number of live births,Number,223,units,0,v21400786,10.9.1,3077.0,,,,0
3579,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400787,10.9.2,8.3,,,,1
3580,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, September",Number of live births,Number,223,units,0,v21400788,10.10.1,3005.0,,,,0
3581,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400789,10.10.2,8.1,,,,1
3582,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, October",Number of live births,Number,223,units,0,v21400790,10.11.1,3019.0,,,,0
3583,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400791,10.11.2,8.2,,,,1
3584,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, November",Number of live births,Number,223,units,0,v21400792,10.12.1,2882.0,,,,0
3585,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400793,10.12.2,7.8,,,,1
3586,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, December",Number of live births,Number,223,units,0,v21400794,10.13.1,2854.0,,,,0
3587,2000-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400795,10.13.2,7.7,,,,1
3588,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Total, month of birth",Number of live births,Number,223,units,0,v21400796,11.1.1,40670.0,,,,0
3589,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400797,11.1.2,100.0,,,,1
3590,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, January",Number of live births,Number,223,units,0,v21400798,11.2.1,3376.0,,,,0
3591,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400799,11.2.2,8.3,,,,1
3592,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, February",Number of live births,Number,223,units,0,v21400800,11.3.1,3181.0,,,,0
3593,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400801,11.3.2,7.8,,,,1
3594,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, March",Number of live births,Number,223,units,0,v21400802,11.4.1,3606.0,,,,0
3595,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400803,11.4.2,8.9,,,,1
3596,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, April",Number of live births,Number,223,units,0,v21400804,11.5.1,3490.0,,,,0
3597,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400805,11.5.2,8.6,,,,1
3598,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, May",Number of live births,Number,223,units,0,v21400806,11.6.1,3552.0,,,,0
3599,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400807,11.6.2,8.7,,,,1
3600,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, June",Number of live births,Number,223,units,0,v21400808,11.7.1,3638.0,,,,0
3601,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400809,11.7.2,8.9,,,,1
3602,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, July",Number of live births,Number,223,units,0,v21400810,11.8.1,3568.0,,,,0
3603,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400811,11.8.2,8.8,,,,1
3604,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, August",Number of live births,Number,223,units,0,v21400812,11.9.1,3427.0,,,,0
3605,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400813,11.9.2,8.4,,,,1
3606,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, September",Number of live births,Number,223,units,0,v21400814,11.10.1,3380.0,,,,0
3607,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400815,11.10.2,8.3,,,,1
3608,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, October",Number of live births,Number,223,units,0,v21400816,11.11.1,3266.0,,,,0
3609,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400817,11.11.2,8.0,,,,1
3610,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, November",Number of live births,Number,223,units,0,v21400818,11.12.1,3168.0,,,,0
3611,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400819,11.12.2,7.8,,,,1
3612,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, December",Number of live births,Number,223,units,0,v21400820,11.13.1,3018.0,,,,0
3613,2000-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400821,11.13.2,7.4,,,,1
3614,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Total, month of birth",Number of live births,Number,223,units,0,v21400822,12.1.1,370.0,,,,0
3615,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400823,12.1.2,100.0,,,,1
3616,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, January",Number of live births,Number,223,units,0,v21400824,12.2.1,38.0,,,,0
3617,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400825,12.2.2,10.3,,,,1
3618,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, February",Number of live births,Number,223,units,0,v21400826,12.3.1,25.0,,,,0
3619,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400827,12.3.2,6.8,,,,1
3620,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, March",Number of live births,Number,223,units,0,v21400828,12.4.1,26.0,,,,0
3621,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400829,12.4.2,7.0,,,,1
3622,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, April",Number of live births,Number,223,units,0,v21400830,12.5.1,30.0,,,,0
3623,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400831,12.5.2,8.1,,,,1
3624,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, May",Number of live births,Number,223,units,0,v21400832,12.6.1,31.0,,,,0
3625,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400833,12.6.2,8.4,,,,1
3626,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, June",Number of live births,Number,223,units,0,v21400834,12.7.1,40.0,,,,0
3627,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400835,12.7.2,10.8,,,,1
3628,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, July",Number of live births,Number,223,units,0,v21400836,12.8.1,40.0,,,,0
3629,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400837,12.8.2,10.8,,,,1
3630,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, August",Number of live births,Number,223,units,0,v21400838,12.9.1,29.0,,,,0
3631,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400839,12.9.2,7.8,,,,1
3632,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, September",Number of live births,Number,223,units,0,v21400840,12.10.1,33.0,,,,0
3633,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400841,12.10.2,8.9,,,,1
3634,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, October",Number of live births,Number,223,units,0,v21400842,12.11.1,28.0,,,,0
3635,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400843,12.11.2,7.6,,,,1
3636,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, November",Number of live births,Number,223,units,0,v21400844,12.12.1,23.0,,,,0
3637,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400845,12.12.2,6.2,,,,1
3638,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, December",Number of live births,Number,223,units,0,v21400846,12.13.1,27.0,,,,0
3639,2000-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400847,12.13.2,7.3,,,,1
3640,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Total, month of birth",Number of live births,Number,223,units,0,v21400848,13.1.1,,..,,,0
3641,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400849,13.1.2,,..,,,1
3642,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, January",Number of live births,Number,223,units,0,v21400850,13.2.1,,..,,,0
3643,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400851,13.2.2,,..,,,1
3644,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, February",Number of live births,Number,223,units,0,v21400852,13.3.1,,..,,,0
3645,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400853,13.3.2,,..,,,1
3646,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, March",Number of live births,Number,223,units,0,v21400854,13.4.1,,..,,,0
3647,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400855,13.4.2,,..,,,1
3648,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, April",Number of live births,Number,223,units,0,v21400856,13.5.1,,..,,,0
3649,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400857,13.5.2,,..,,,1
3650,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, May",Number of live births,Number,223,units,0,v21400858,13.6.1,,..,,,0
3651,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400859,13.6.2,,..,,,1
3652,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, June",Number of live births,Number,223,units,0,v21400860,13.7.1,,..,,,0
3653,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400861,13.7.2,,..,,,1
3654,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, July",Number of live births,Number,223,units,0,v21400862,13.8.1,,..,,,0
3655,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400863,13.8.2,,..,,,1
3656,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, August",Number of live births,Number,223,units,0,v21400864,13.9.1,,..,,,0
3657,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400865,13.9.2,,..,,,1
3658,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, September",Number of live births,Number,223,units,0,v21400866,13.10.1,,..,,,0
3659,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400867,13.10.2,,..,,,1
3660,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, October",Number of live births,Number,223,units,0,v21400868,13.11.1,,..,,,0
3661,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400869,13.11.2,,..,,,1
3662,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, November",Number of live births,Number,223,units,0,v21400870,13.12.1,,..,,,0
3663,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400871,13.12.2,,..,,,1
3664,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, December",Number of live births,Number,223,units,0,v21400872,13.13.1,,..,,,0
3665,2000-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400873,13.13.2,,..,,,1
3666,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Total, month of birth",Number of live births,Number,223,units,0,v21400874,14.1.1,806.0,,,,0
3667,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400875,14.1.2,100.0,,,,1
3668,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, January",Number of live births,Number,223,units,0,v21400876,14.2.1,71.0,,,,0
3669,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400877,14.2.2,8.8,,,,1
3670,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, February",Number of live births,Number,223,units,0,v21400878,14.3.1,59.0,,,,0
3671,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400879,14.3.2,7.3,,,,1
3672,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, March",Number of live births,Number,223,units,0,v21400880,14.4.1,63.0,,,,0
3673,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400881,14.4.2,7.8,,,,1
3674,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, April",Number of live births,Number,223,units,0,v21400882,14.5.1,57.0,,,,0
3675,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400883,14.5.2,7.1,,,,1
3676,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, May",Number of live births,Number,223,units,0,v21400884,14.6.1,75.0,,,,0
3677,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400885,14.6.2,9.3,,,,1
3678,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, June",Number of live births,Number,223,units,0,v21400886,14.7.1,61.0,,,,0
3679,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400887,14.7.2,7.6,,,,1
3680,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, July",Number of live births,Number,223,units,0,v21400888,14.8.1,79.0,,,,0
3681,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400889,14.8.2,9.8,,,,1
3682,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, August",Number of live births,Number,223,units,0,v21400890,14.9.1,70.0,,,,0
3683,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400891,14.9.2,8.7,,,,1
3684,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, September",Number of live births,Number,223,units,0,v21400892,14.10.1,70.0,,,,0
3685,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400893,14.10.2,8.7,,,,1
3686,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, October",Number of live births,Number,223,units,0,v21400894,14.11.1,83.0,,,,0
3687,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400895,14.11.2,10.3,,,,1
3688,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, November",Number of live births,Number,223,units,0,v21400896,14.12.1,66.0,,,,0
3689,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400897,14.12.2,8.2,,,,1
3690,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, December",Number of live births,Number,223,units,0,v21400898,14.13.1,52.0,,,,0
3691,2000-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400899,14.13.2,6.5,,,,1
3692,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Total, month of birth",Number of live births,Number,223,units,0,v21400900,15.1.1,603.0,,,,0
3693,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400901,15.1.2,100.0,,,,1
3694,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, January",Number of live births,Number,223,units,0,v21400902,15.2.1,51.0,,,,0
3695,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400903,15.2.2,8.5,,,,1
3696,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, February",Number of live births,Number,223,units,0,v21400904,15.3.1,61.0,,,,0
3697,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400905,15.3.2,10.1,,,,1
3698,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, March",Number of live births,Number,223,units,0,v21400906,15.4.1,40.0,,,,0
3699,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400907,15.4.2,6.6,,,,1
3700,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, April",Number of live births,Number,223,units,0,v21400908,15.5.1,46.0,,,,0
3701,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400909,15.5.2,7.6,,,,1
3702,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, May",Number of live births,Number,223,units,0,v21400910,15.6.1,49.0,,,,0
3703,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400911,15.6.2,8.1,,,,1
3704,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, June",Number of live births,Number,223,units,0,v21400912,15.7.1,58.0,,,,0
3705,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400913,15.7.2,9.6,,,,1
3706,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, July",Number of live births,Number,223,units,0,v21400914,15.8.1,41.0,,,,0
3707,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400915,15.8.2,6.8,,,,1
3708,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, August",Number of live births,Number,223,units,0,v21400916,15.9.1,46.0,,,,0
3709,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400917,15.9.2,7.6,,,,1
3710,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, September",Number of live births,Number,223,units,0,v21400918,15.10.1,61.0,,,,0
3711,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400919,15.10.2,10.1,,,,1
3712,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, October",Number of live births,Number,223,units,0,v21400920,15.11.1,44.0,,,,0
3713,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400921,15.11.2,7.3,,,,1
3714,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, November",Number of live births,Number,223,units,0,v21400922,15.12.1,56.0,,,,0
3715,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400923,15.12.2,9.3,,,,1
3716,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, December",Number of live births,Number,223,units,0,v21400924,15.13.1,50.0,,,,0
3717,2000-01-01,"Nunavut, place of residence of mother",2016A000262,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400925,15.13.2,8.3,,,,1
3718,2000-01-01,"Unknown province or territory, place of residence of mother",,"Total, month of birth",Number of live births,Number,223,units,0,v21400926,16.1.1,0.0,,,,0
3719,2000-01-01,"Unknown province or territory, place of residence of mother",,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400927,16.1.2,0.0,,,,1
